Running,23/01/2021 11:47,FALSE,County Limerick Running,4.01,317,00:26:30,165,175,3.1,161,166,06:36,05:57,21,20,0.94,0,0,--,--,0,0,0,--,--,--,00:00,15,00:00,No,00:03.9,5,0,00:26:29,00:26:30,21,34
Yoga,23/01/2021 10:55,FALSE,Yoga,0,71,00:25:08,84,110,0.1,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,26,00:00,No,25:08.2,1,0,00:00:00,00:25:08,--,--
Running,22/01/2021 16:46,FALSE,County Limerick Running,5.02,390,00:33:45,157,171,3.2,159,164,06:44,05:51,38,37,0.94,0,0,--,--,0,0,0,--,--,--,00:00,14,00:00,No,00:06.2,6,0,00:33:44,00:34:07,8,37
Yoga,22/01/2021 12:58,FALSE,Yoga,0,40,00:27:17,62,98,0,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,22,00:00,No,27:16.7,1,0,00:00:00,00:27:17,--,--
Yoga,21/01/2021 12:05,FALSE,Yoga,0,71,00:37:37,69,112,0.1,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,27,00:00,No,37:37.4,1,0,00:00:00,00:37:37,--,--
Yoga,20/01/2021 11:50,FALSE,Yoga,0,70,00:37:14,72,117,0,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,28,00:00,No,37:14.2,1,0,00:00:00,00:37:14,--,--
Yoga,19/01/2021 11:46,FALSE,Yoga,0,90,00:46:50,73,106,0.1,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,28,00:00,No,46:50.4,1,0,00:00:00,01:00:06,--,--
Running,18/01/2021 11:48,FALSE,County Limerick Running,5.01,391,00:33:23,162,172,3.3,162,168,06:40,05:54,14,4,0.92,0,0,--,--,0,0,0,--,--,--,00:00,18,00:00,No,00:02.3,6,0,00:33:20,00:34:02,12,18
Running,16/01/2021 11:24,FALSE,County Limerick Running,8.68,670,01:00:05,158,172,3.3,161,166,06:55,06:21,61,58,0.89,0,0,--,--,0,0,0,--,--,--,00:00,17,00:00,No,04:32.9,9,0,01:00:04,01:02:43,2,38
Walking,14/01/2021 18:09,FALSE,County Limerick Walking,2.72,172,00:30:15,91,101,0.5,116,125,11:07,09:07,7,10,0.77,0,0,--,--,0,0,0,--,--,--,00:00,15,00:00,No,08:18.5,3,0,00:30:15,00:30:33,4,9
Yoga,14/01/2021 12:03,FALSE,Yoga,0,91,00:36:07,81,126,0.1,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,27,00:00,No,36:07.0,1,0,00:00:00,00:36:07,--,--
Running,13/01/2021 16:46,FALSE,County Limerick Running,10.02,771,01:07:59,157,171,3.6,161,166,06:47,05:21,153,54,0.92,0,0,--,--,0,0,0,--,--,--,00:00,20,00:00,No,00:07.6,11,0,01:07:57,01:08:33,16,44
Cardio,12/01/2021 12:04,FALSE,Cardio,0,271,00:40:04,125,163,2.1,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,26,00:00,No,40:04.3,1,0,00:00:00,00:40:04,13,16
Running,11/01/2021 17:14,FALSE,County Limerick Running,6.31,478,00:45:05,154,165,3,160,166,07:09,06:16,47,45,0.87,0,0,--,--,0,0,0,--,--,--,00:00,15,00:00,No,02:12.4,7,0,00:45:04,00:45:31,16,45
Running,10/01/2021 10:12,FALSE,County Limerick Running,14.02,1085,01:33:51,162,175,3.9,162,168,06:42,05:49,86,83,0.92,0,0,--,--,0,0,0,--,--,--,00:00,16,00:00,No,00:08.3,15,0,01:33:46,01:33:59,-3,37
Strength Training,09/01/2021 21:35,FALSE,Strength,0,137,00:25:06,108,137,0.7,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,4,1,00:00,28,00:00,No,25:06.2,1,0,00:25:06,00:25:06,--,--
Running,08/01/2021 16:27,FALSE,County Limerick Running,9.54,769,01:04:11,165,181,3.8,159,164,06:44,05:45,44,45,0.94,0,0,--,--,0,0,0,--,--,--,00:00,12,00:00,No,03:36.2,10,0,01:04:06,01:07:37,5,24
Running,06/01/2021 17:41,FALSE,County Limerick Running,2.72,219,00:19:27,164,173,2.5,159,164,07:09,06:20,17,13,0.88,0,0,--,--,0,0,0,--,--,--,00:00,11,00:00,No,05:04.5,3,0,00:19:27,00:19:27,5,19
Running,06/01/2021 17:11,FALSE,County Limerick Running,5.01,392,00:27:30,184,192,4.3,166,176,05:29,04:40,18,20,1.1,0,0,--,--,0,0,0,--,--,--,00:00,9,00:00,No,00:03.7,6,0,00:27:28,00:27:30,14,22
Running,06/01/2021 16:47,FALSE,County Limerick Running,2.53,212,00:17:06,165,179,3,157,160,06:45,06:07,15,9,0.94,0,0,--,--,0,0,0,--,--,--,00:00,10,00:00,No,03:36.0,3,0,00:17:06,00:17:19,11,25
Strength Training,05/01/2021 20:40,FALSE,Strength,0,129,00:25:33,101,153,1.1,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,5,1,00:00,28,00:00,No,25:33.1,1,0,00:25:33,00:25:33,--,--
Running,04/01/2021 18:52,FALSE,County Limerick Running,6.89,558,00:45:03,162,195,4.3,160,166,06:33,05:46,45,41,0.95,0,0,--,--,0,0,0,--,--,--,00:00,14,00:00,No,05:32.9,7,0,00:45:00,00:45:49,12,39
Running,03/01/2021 16:40,FALSE,County Limerick Running,4.47,376,00:30:12,172,202,3.6,159,166,06:45,05:42,38,39,0.93,0,0,--,--,0,0,0,--,--,--,00:00,11,00:00,No,03:23.0,5,0,00:30:10,00:32:11,9,38
Walking,01/01/2021 14:51,FALSE,County Kerry Walking,2.39,171,00:28:28,103,137,0.7,99,128,11:54,08:48,30,31,0.85,0,0,--,--,0,0,0,--,--,--,00:00,23,00:00,No,04:20.9,3,0,00:25:52,00:28:28,18,35
Hiking,30/12/2020 08:22,FALSE,County Kerry Hiking,6.5,703,02:05:36,110,171,3,64,160,19:19,07:05,256,279,0.83,0,0,--,--,0,0,0,--,--,--,00:00,21,00:00,No,03:41.9,3,0,01:45:20,02:23:41,162,431
Running,17/12/2020 18:36,FALSE,County Limerick - 20min + 1km Temp,8.88,660,00:55:40,158,180,3.6,162,175,06:16,04:50,44,43,0.98,0,0,--,--,0,0,0,--,--,--,00:00,18,00:00,No,00:38.7,11,0,00:55:38,00:57:46,-6,29
Hiking,15/12/2020 09:47,FALSE,County Tipperary Hiking,16.63,853,03:04:59,100,139,1.2,112,166,11:08,07:48,578,588,0.8,0,0,--,--,0,0,0,--,--,--,00:00,14,00:00,No,05:53.8,5,0,03:04:16,03:24:44,123,685
Running,14/12/2020 14:04,FALSE,County Limerick Running,10.01,747,01:06:16,153,172,3.1,160,168,06:37,05:25,68,71,0.94,0,0,--,--,0,0,0,--,--,--,00:00,18,00:00,No,00:04.4,11,0,01:06:12,01:06:38,-1,37
Hiking,12/12/2020 08:37,FALSE,County Limerick Hiking,14.08,694,02:46:12,97,145,0.7,107,206,11:48,09:21,308,319,0.79,0,0,--,--,0,0,0,--,--,--,00:00,21,00:00,No,46:11.6,1,0,02:45:14,02:52:36,113,319
Running,11/12/2020 18:20,FALSE,County Limerick Running,7.46,565,00:50:12,150,169,1.3,161,166,06:44,06:05,59,57,0.93,0,0,--,--,0,0,0,--,--,--,00:00,14,00:00,No,03:00.9,8,0,00:50:11,00:51:14,2,33
Running,10/12/2020 18:20,FALSE,County Limerick - 4x1km Tempo,9.29,682,00:59:01,157,178,3.4,161,173,06:21,04:59,50,43,0.97,0,0,--,--,0,0,0,--,--,--,00:00,19,00:00,No,01:02.7,14,0,00:58:57,01:01:42,2,20
Cardio,09/12/2020 13:25,FALSE,Cardio,0,217,00:30:10,124,157,1.1,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,24,00:00,No,30:10.0,1,0,00:00:00,00:30:10,22,28
Running,07/12/2020 14:25,FALSE,County Limerick Running,9.43,728,01:00:32,160,172,3.5,161,166,06:25,05:18,64,64,0.97,0,0,--,--,0,0,0,--,--,--,00:00,17,00:00,No,02:49.0,10,0,01:00:30,01:01:23,-1,37
Yoga,07/12/2020 10:08,FALSE,Yoga,0,65,00:30:03,74,105,0.1,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,25,00:00,No,30:03.3,1,0,00:00:00,00:30:03,--,--
Walking,07/12/2020 09:13,FALSE,County Limerick Walking,2.69,171,00:30:24,82,100,0.3,115,126,11:17,09:49,6,9,0.77,0,0,--,--,0,0,0,--,--,--,00:00,22,00:00,No,07:55.2,3,0,00:30:11,00:30:24,14,19
Running,05/12/2020 15:28,FALSE,County Limerick Running,4.4,328,00:30:09,147,158,2.5,159,164,06:51,05:51,12,16,0.92,0,0,--,--,0,0,0,--,--,--,00:00,17,00:00,No,02:44.9,5,0,00:30:08,00:30:09,8,22
Running,04/12/2020 10:00,FALSE,County Limerick Running,21.15,1475,02:03:57,169,181,4.1,169,230,05:52,04:58,132,127,1.01,0,0,--,--,0,0,0,--,--,--,00:00,14,00:00,No,00:51.2,22,0,02:03:51,02:04:29,-3,38
Running,04/12/2020 09:33,FALSE,County Limerick Running,2.02,160,00:13:21,161,170,2.3,160,164,06:37,06:06,9,9,0.94,0,0,--,--,0,0,0,--,--,--,00:00,16,00:00,No,00:05.9,3,0,00:13:20,00:13:21,18,27
Running,03/12/2020 18:23,FALSE,County Limerick Running,4.69,365,00:30:02,160,171,3.1,160,164,06:24,05:19,21,21,0.98,0,0,--,--,0,0,0,--,--,--,00:00,11,00:00,No,04:23.8,5,0,00:30:01,00:30:02,17,30
Running,01/12/2020 14:11,FALSE,County Limerick Running,4.49,363,00:30:02,160,171,3,158,163,06:41,06:11,10,8,0.94,0,0,--,--,0,0,0,--,--,--,00:00,19,00:00,No,03:06.6,5,0,00:30:01,00:30:02,10,15
Running,28/11/2020 10:53,FALSE,County Kerry - Easy Run,6.56,498,00:42:53,154,164,3,162,166,06:32,05:15,7,7,0.95,0,0,--,--,0,0,0,--,--,--,00:00,18,00:00,No,00:09.2,9,0,00:42:51,00:44:26,10,17
Yoga,27/11/2020 12:36,FALSE,Yoga,0,50,00:30:03,67,92,0,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,26,00:00,No,30:03.2,1,0,00:00:00,00:30:03,--,--
Yoga,26/11/2020 12:15,FALSE,Yoga,0,47,00:32:14,64,95,0,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,26,00:00,No,32:14.0,1,0,00:00:00,00:36:26,--,--
Running,25/11/2020 18:07,FALSE,County Limerick - Goal Pace Run,8.04,588,00:51:45,152,169,3.1,160,168,06:26,05:33,47,52,0.97,0,0,--,--,0,0,0,--,--,--,00:00,16,00:00,No,00:04.1,11,0,00:51:43,00:51:45,6,32
Yoga,25/11/2020 12:50,FALSE,Yoga,0,37,00:26:05,63,95,0,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,26,00:00,No,26:04.6,1,0,00:00:00,00:26:05,--,--
Running,24/11/2020 18:40,FALSE,County Limerick - Easy Run,7.69,554,00:50:03,149,169,3,160,168,06:30,05:44,56,62,0.96,0,0,--,--,0,0,0,--,--,--,00:00,15,00:00,No,00:39.0,10,0,00:50:02,00:50:05,4,33
Yoga,23/11/2020 13:24,FALSE,Yoga,0,66,00:30:52,76,96,0,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,25,00:00,No,30:52.2,1,0,00:00:00,00:35:23,--,--
Running,22/11/2020 11:31,FALSE,County Limerick - Goal Pace Run,14.85,1130,01:30:12,169,181,4.2,164,173,06:04,05:24,86,79,1,0,0,--,--,0,0,0,--,--,--,00:00,17,00:00,No,01:56.7,17,0,01:30:07,01:38:14,1,37
Yoga,21/11/2020 08:56,FALSE,Yoga,0,104,00:46:10,75,126,0.1,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,27,00:00,No,46:09.8,1,0,00:00:00,00:46:10,--,--
Running,20/11/2020 18:52,FALSE,County Limerick - Easy Run,7.52,554,00:50:02,149,165,3,159,166,06:39,06:03,61,51,0.94,0,0,--,--,0,0,0,--,--,--,00:00,19,00:00,No,00:02.3,10,0,00:49:59,00:52:10,10,39
Running,19/11/2020 18:36,FALSE,County Limerick - Goal Pace Run,9.45,700,01:00:00,159,182,3.6,160,175,06:21,05:05,68,69,0.98,0,0,--,--,0,0,0,--,--,--,00:00,17,00:00,No,01:05.2,12,0,00:59:56,01:00:00,-1,28
Yoga,19/11/2020 11:51,FALSE,Yoga,0,65,00:36:22,70,104,0,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,25,00:00,No,36:21.9,1,0,00:00:00,00:40:07,--,--
Yoga,18/11/2020 12:53,FALSE,Yoga,0,82,00:40:36,75,101,0,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,27,00:00,No,40:36.1,1,0,00:00:00,00:40:36,--,--
Running,17/11/2020 19:25,FALSE,County Limerick - Easy Run,6.45,483,00:45:00,146,158,2.8,160,166,06:59,06:26,38,39,0.89,0,0,--,--,0,0,0,--,--,--,00:00,19,00:00,No,01:11.1,8,0,00:44:58,00:45:00,5,31
Cardio,17/11/2020 12:02,FALSE,Cardio,0,353,00:41:02,140,180,2.5,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,25,00:00,No,41:01.9,1,0,00:00:00,00:41:02,-29,-25
Yoga,16/11/2020 15:03,FALSE,Yoga,0,49,00:32:30,64,94,0,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,24,00:00,No,32:30.5,1,0,00:00:00,00:32:30,--,--
Running,15/11/2020 12:58,FALSE,County Limerick - Goal Pace Run,13.02,976,01:20:03,166,179,4.5,162,168,06:09,05:19,75,86,1.01,0,0,--,--,0,0,0,--,--,--,00:00,18,00:00,No,01:39.3,15,0,01:20:00,01:20:05,-7,37
Yoga,14/11/2020 11:31,FALSE,Yoga,0,141,00:41:10,90,127,0.3,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,28,00:00,No,41:09.7,1,0,00:00:00,00:41:10,--,--
Running,13/11/2020 19:01,FALSE,County Limerick - Easy Run,7.51,579,00:50:14,159,194,3.4,157,164,06:41,05:57,59,58,0.95,0,0,--,--,0,0,0,--,--,--,00:00,18,00:00,No,01:44.5,9,0,00:50:11,00:53:03,10,38
Yoga,13/11/2020 14:00,FALSE,Yoga,0,62,00:30:14,75,103,0,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,27,00:00,No,30:14.1,1,0,00:00:00,00:30:14,--,--
Running,12/11/2020 19:01,FALSE,County Limerick - Goal Pace Run,7.16,551,00:44:42,165,184,3.8,160,172,06:15,04:55,42,54,1,0,0,--,--,0,0,0,--,--,--,00:00,18,00:00,No,01:16.6,9,0,00:44:39,00:44:42,-2,36
Yoga,12/11/2020 12:58,FALSE,Yoga,0,112,00:35:31,86,113,0.2,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,25,00:00,No,35:30.6,1,0,00:00:00,00:35:31,--,--
Yoga,11/11/2020 11:49,FALSE,Yoga,0,95,00:32:15,83,148,0.3,--,--,0,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,27,00:00,No,32:15.1,1,0,00:00:00,00:32:15,--,--
Running,10/11/2020 18:38,FALSE,County Limerick - Easy Run,6.82,533,00:45:00,159,174,3.4,160,166,06:36,05:37,52,49,0.95,0,0,--,--,0,0,0,--,--,--,00:00,20,00:00,No,00:23.7,9,0,00:44:59,00:45:00,3,37
Cardio,10/11/2020 11:56,FALSE,Cardio,0,360,00:43:05,137,177,2.3,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,22,00:00,No,43:04.8,1,0,00:00:00,00:49:39,19,19
Cardio,09/11/2020 15:00,FALSE,Cardio,0,205,00:26:24,128,158,1.6,--,--,0,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,26,00:00,No,26:24.3,1,0,00:00:00,00:26:24,18,23
Running,08/11/2020 10:12,FALSE,County Limerick - Goal Pace Run,7.84,617,00:50:00,166,184,3.9,161,170,06:23,05:10,51,46,0.98,0,0,--,--,0,0,0,--,--,--,00:00,19,00:00,No,01:28.8,10,0,00:49:58,00:54:08,--,26
Walking,07/11/2020 14:16,FALSE,County Limerick Walking,5.32,347,01:01:49,83,114,0.4,104,141,11:37,08:48,14,12,0.83,0,0,--,--,0,0,0,--,--,--,00:00,25,00:00,No,03:18.4,6,0,00:59:46,01:27:32,9,18
Running,06/11/2020 18:48,FALSE,County Limerick - Easy Run,6.67,507,00:45:00,150,171,3.2,158,164,06:45,05:40,51,46,0.94,0,0,--,--,0,0,0,--,--,--,00:00,16,00:00,No,02:13.5,8,0,00:44:59,00:45:00,3,38
Yoga,05/11/2020 11:54,FALSE,Yoga,0,137,00:45:30,86,115,0.2,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,25,00:00,No,45:30.3,1,0,00:00:00,00:47:42,--,--
Running,04/11/2020 19:54,FALSE,County Limerick - Easy Run,6.27,461,00:42:29,147,165,3,158,164,06:47,06:15,34,35,0.93,0,0,--,--,0,0,0,--,--,--,00:00,19,00:00,No,01:36.3,8,0,00:42:27,00:42:29,3,24
Running,03/11/2020 16:42,FALSE,County Limerick - Goal Pace Run,9.33,721,01:00:00,167,181,4,160,170,06:26,05:03,39,42,0.97,0,0,--,--,0,0,0,--,--,--,00:00,16,00:00,No,00:57.3,12,0,00:59:58,01:02:45,-19,23
Cardio,03/11/2020 13:42,FALSE,Cardio,0,313,00:36:46,134,173,2.1,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,24,00:00,No,36:46.0,1,0,00:00:00,00:36:46,--,2
Cardio,02/11/2020 12:50,FALSE,Cardio,0,190,00:30:04,118,160,1.2,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,26,00:00,No,30:03.9,1,0,00:00:00,00:31:37,11,21
Running,01/11/2020 09:27,FALSE,County Limerick - Easy Run,10,749,01:09:09,154,169,3.4,158,166,06:55,05:54,164,159,0.91,0,0,--,--,0,0,0,--,--,--,00:00,19,00:00,No,01:18.1,12,0,01:09:05,01:09:28,-3,26
Running,29/10/2020 18:22,FALSE,County Limerick - Easy Run,6.13,462,00:45:00,152,170,2.8,156,160,07:20,06:31,33,32,0.87,0,0,--,--,0,0,0,--,--,--,00:00,23,00:00,No,00:23.4,8,0,00:44:59,00:45:00,2,26
Running,27/10/2020 18:28,FALSE,County Limerick - Goal Pace Run,8.94,685,01:00:00,161,180,3.7,159,170,06:43,05:36,56,55,0.94,0,0,--,--,0,0,0,--,--,--,00:00,17,00:00,No,00:24.0,12,0,00:59:55,01:01:10,-1,19
Running,25/10/2020 11:05,FALSE,County Limerick - Easy Run,6.63,519,00:45:00,158,169,3.3,159,166,06:47,05:44,33,30,0.93,0,0,--,--,0,0,0,--,--,--,00:00,22,00:00,No,01:39.8,8,0,00:44:59,00:45:37,-9,18
Running,24/10/2020 16:10,FALSE,County Limerick - Tempo Run,9.88,724,01:00:00,165,185,3.8,161,172,06:04,05:02,47,45,1.02,0,0,--,--,0,0,0,--,--,--,00:00,22,00:00,No,01:27.6,12,0,00:59:57,01:07:25,3,26
Running,23/10/2020 19:25,FALSE,County Limerick Running,4.18,320,00:30:03,152,167,2.6,155,160,07:11,06:16,27,22,0.9,0,0,--,--,0,0,0,--,--,--,00:00,18,00:00,No,01:18.8,5,0,00:30:02,00:30:03,12,28
Running,22/10/2020 18:29,FALSE,County Limerick - Easy Run,7.07,546,00:50:05,154,167,3,156,162,07:05,06:26,45,43,0.9,0,0,--,--,0,0,0,--,--,--,00:00,18,00:00,No,02:44.0,9,0,00:50:01,00:52:20,1,30
Running,18/10/2020 12:01,FALSE,County Limerick - Goal Pace Run,4.8,363,00:31:53,151,167,3,159,166,06:38,05:40,27,24,0.95,0,0,--,--,0,0,0,--,--,--,00:00,22,00:00,No,00:47.6,7,0,00:31:50,00:31:53,4,19
Hiking,17/10/2020 08:12,FALSE,County Limerick Hiking,15.97,794,03:07:36,99,145,0.8,107,227,11:45,08:35,354,356,0.8,0,0,--,--,0,0,0,--,--,--,00:00,18,00:00,No,07:36.5,1,0,03:02:20,03:07:36,150,351
Running,16/10/2020 16:19,FALSE,County Limerick - Easy Run,6.56,506,00:45:00,151,162,3.1,157,162,06:52,06:07,34,31,0.93,0,0,--,--,0,0,0,--,--,--,00:00,21,00:00,No,01:30.2,8,0,00:44:58,00:45:00,2,24
Yoga,15/10/2020 12:03,FALSE,Yoga,0,181,00:42:09,98,141,0.6,--,--,0,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,26,00:00,No,42:09.2,1,0,00:00:00,00:42:09,--,--
Running,14/10/2020 17:05,FALSE,County Limerick - Goal Pace Run,10.17,709,01:00:00,158,178,3.6,161,168,05:54,05:26,46,46,1.05,0,0,--,--,0,0,0,--,--,--,00:00,19,00:00,No,00:21.2,13,0,00:59:55,01:00:32,-28,15
Running,13/10/2020 17:24,FALSE,County Limerick - Easy Run,6.5,495,00:45:00,149,162,2.9,157,162,06:55,06:03,29,35,0.92,0,0,--,--,0,0,0,--,--,--,00:00,19,00:00,No,01:19.3,8,0,00:44:58,00:45:00,6,27
Cardio,13/10/2020 12:04,FALSE,Cardio,0,249,00:40:02,115,178,1.5,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,25,00:00,No,40:02.1,1,0,00:00:00,00:40:02,37,41
Running,11/10/2020 10:40,FALSE,County Limerick - Progression Run,14.22,1097,01:35:00,157,179,3.8,160,170,06:41,05:23,62,65,0.93,0,0,--,--,0,0,0,--,--,--,00:00,21,00:00,No,01:38.7,16,0,01:34:57,01:36:27,--,25
Running,10/10/2020 12:17,FALSE,County Limerick - Stride Repeats,5.62,427,00:35:56,161,187,3.1,153,230,06:24,02:37,34,25,1.01,0,0,--,--,0,0,0,--,--,--,00:00,19,00:00,No,00:20.0,26,0,00:35:34,00:43:42,-21,18
Yoga,09/10/2020 13:00,FALSE,Yoga,0,74,00:30:02,77,108,0.1,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,26,00:00,No,30:02.0,1,0,00:00:00,00:30:02,--,--
Cardio,08/10/2020 12:05,FALSE,Cardio,0,167,00:35:03,100,144,0.5,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,24,00:00,No,35:03.4,1,0,00:00:00,00:35:03,-4,2
Running,08/10/2020 06:58,FALSE,County Limerick - Tempo Run,6.7,482,00:45:00,143,169,2.8,160,170,06:43,05:34,30,35,0.93,0,0,--,--,0,0,0,--,--,--,00:00,18,00:00,No,00:24.0,9,0,00:44:59,00:45:00,6,23
Cardio,07/10/2020 12:45,FALSE,Cardio,0,263,00:36:42,124,153,1.3,--,--,0,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,25,00:00,No,36:42.0,1,0,00:00:00,00:36:42,12,15
Running,06/10/2020 19:33,FALSE,County Limerick - Easy Run,8.44,627,01:00:00,145,161,2.6,157,162,07:06,06:21,49,53,0.9,0,0,--,--,0,0,0,--,--,--,00:00,18,00:00,No,01:16.9,10,0,00:59:57,01:00:00,1,29
Cardio,06/10/2020 14:31,FALSE,Cardio,0,258,00:30:06,130,157,1.9,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,25,00:00,No,30:06.5,1,0,00:00:00,00:30:06,10,18
Running,04/10/2020 08:42,FALSE,County Limerick - Long Easy Run,18.06,1296,02:00:00,153,176,3.3,162,170,06:39,05:48,106,110,0.93,0,0,--,--,0,0,0,--,--,--,00:00,14,00:00,No,01:27.5,20,0,01:59:56,02:00:05,3,39
Hiking,03/10/2020 07:23,FALSE,County Clare Hiking,9.29,725,02:00:23,117,156,2,104,202,12:58,09:21,569,416,0.74,0,0,--,--,0,0,0,--,--,--,00:00,17,00:00,No,00:23.2,1,0,01:58:38,02:10:35,18,523
Yoga,02/10/2020 13:54,FALSE,Yoga,0,92,00:28:02,86,119,0.2,--,--,0,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,28,00:00,No,28:01.9,1,0,00:00:00,00:28:37,--,--
Running,02/10/2020 06:38,FALSE,County Limerick - Progression Run,7.47,561,00:50:00,149,177,3.1,163,172,06:42,05:30,36,39,0.92,0,0,--,--,0,0,0,--,--,--,00:00,16,00:00,No,02:26.5,9,0,00:49:59,00:50:00,10,28
Cardio,01/10/2020 12:10,FALSE,Cardio,0,194,00:25:07,124,159,1.4,--,--,0,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,25,00:00,No,25:06.9,1,0,00:00:00,00:25:07,25,25
Running,30/09/2020 19:11,FALSE,County Limerick - Goal Pace Run,12,878,01:15:00,157,174,3.9,163,175,06:15,05:15,78,79,0.98,0,0,--,--,0,0,0,--,--,--,00:00,16,00:00,No,00:41.8,15,0,01:14:55,01:15:24,-43,26
Cardio,30/09/2020 11:55,FALSE,Cardio,0,264,00:37:11,123,158,1.3,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,26,00:00,No,37:10.8,1,0,00:00:00,00:37:11,41,41
Yoga,29/09/2020 12:04,FALSE,Yoga,0,152,00:38:02,94,126,0.2,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,26,00:00,No,38:02.5,1,0,00:00:00,00:38:02,--,--
Running,29/09/2020 06:34,FALSE,County Limerick - Easy Run,8.73,652,01:00:00,145,161,3,163,170,06:52,06:13,58,53,0.89,0,0,--,--,0,0,0,--,--,--,00:00,13,00:00,No,02:30.1,10,0,00:59:59,01:00:19,4,36
Hiking,28/09/2020 17:59,FALSE,County Tipperary Hiking,4.65,240,01:04:48,88,123,0.3,92,136,13:57,06:13,157,163,0.78,0,0,--,--,0,0,0,--,--,--,00:00,17,00:00,No,04:48.0,1,0,00:59:21,01:13:01,321,485
Running,27/09/2020 09:02,FALSE,County Limerick - Progression Run,12.79,922,01:25:00,147,172,3.1,160,173,06:39,05:29,98,87,0.94,0,0,--,--,0,0,0,--,--,--,00:00,18,00:00,No,03:56.5,14,0,01:24:56,01:27:28,13,57
Cycling,26/09/2020 08:15,FALSE,County Limerick Cycling,51.78,1165,02:01:59,151,177,2.7,--,--,25.5,42.9,113,114,0,0,0,80,163,0,0,0,9149,--,--,00:00,2,00:00,No,04:55.1,11,0,02:01:57,02:11:04,1,66
Yoga,25/09/2020 12:57,FALSE,Yoga,0,88,00:35:06,79,118,0.1,--,--,0,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,24,00:00,No,35:05.6,1,0,00:00:00,00:37:32,--,--
Running,25/09/2020 06:51,FALSE,Easy Run,6.47,494,00:45:00,148,160,2.8,162,170,06:58,06:19,42,40,0.89,0,0,--,--,0,0,0,--,--,--,00:00,17,00:00,No,01:12.0,8,0,00:44:58,00:45:00,5,30
Cardio,24/09/2020 12:06,FALSE,Cardio,0,235,00:31:13,122,163,2,--,--,0,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,23,00:00,No,31:13.3,1,0,00:00:00,00:31:13,18,21
Running,23/09/2020 19:18,FALSE,County Limerick - Speed Repeats,10.15,742,01:05:30,157,180,3.2,161,189,06:27,03:28,51,36,0.96,0,0,--,--,0,0,0,--,--,--,00:00,17,00:00,No,00:30.0,24,0,01:05:25,01:05:42,4,23
Cardio,23/09/2020 11:54,FALSE,Cardio,0,274,00:33:00,130,152,1.5,--,--,--,--,--,--,0,0,0,--,--,0,0,0,--,--,--,00:00,26,00:00,No,32:59.6,1,0,00:00:00,00:34:04,29,29
